"";"player";"minutes";"points";"rebds.";"assists";"steals";"blocks";"salary";"sex"
"92";"Marcin Gortat";31;10,7926829268293;10,390243902439;1,5;0,48780487804878;0,695121951219512;12782609;"0"
"93";"Frank Kaminsky";23,780487804878;10,6951219512195;4,10975609756098;2,01219512195122;0,560975609756098;0,451219512195122;2847600;"0"
"94";"Buddy Hield";22;10,5975609756098;3,29268292682927;1,5;0,463414634146341;0,0975609756097561;3675480;"0"
"95";"Robert Covington";25,3292682926829;10,5365853658537;5,30487804878049;1,21951219512195;1,54878048780488;0,817073170731707;1577230;"0"
"96";"Terrence Ross";23,780487804878;10,4634146341463;2,46341463414634;1,03658536585366;1,0609756097561;0,378048780487805;10500000;"0"
"97";"Gary Harris";21,5487804878049;10,3536585365854;2,14634146341463;2,01219512195122;0,865853658536585;0,0609756097560976;2550055;"0"
"98";"Marvin Williams";27,8048780487805;10,3780487804878;6,10975609756098;1,29268292682927;0,707317073170732;0,646341463414634;13168750;"0"
"99";"Taj Gibson";23,780487804878;10,2682926829268;5,89024390243902;0,853658536585366;0,5;0,75609756097561;14000000;"0"
"100";"Allen Crabbe";26,9756097560976;10,3048780487805;2,79268292682927;1,14634146341463;0,658536585365854;0,280487804878049;19332500;"0"
"101";"Mason Plumlee";25,6829268292683;10,2682926829268;7,40243902439024;3,45121951219512;0,841463414634146;1,08536585365854;14041096;"0"
"102";"Robin Lopez";27,6585365853659;10,2682926829268;6,31707317073171;0,98780487804878;0,219512195121951;1,3780487804878;13788500;"0"
"103";"Ricky Rubio";29,2682926829268;10,1463414634146;3,74390243902439;8,31707317073171;1,5609756097561;0,0853658536585366;14275000;"0"
"104";"Courtney Lee";29,109756097561;10,1341463414634;3,18292682926829;2,15853658536585;0,98780487804878;0,280487804878049;11747890;"0"
"105";"Marcus Smart";28,9024390243902;10,2073170731707;3,75609756097561;4,42682926829268;1,52439024390244;0,378048780487805;4538020;"0"
"106";"George Hill";18,5243902439024;10,0975609756098;2,02439024390244;2,5;0,609756097560976;0,109756097560976;20000000;"0"
"107";"Will Barton";20,4878048780488;10,0243902439024;3,14634146341463;2,48780487804878;0,585365853658537;0,365853658536585;3533333;"0"
"108";"Clint Capela";18,2317073170732;9,98780487804878;6,41463414634146;0,792682926829268;0,414634146341463;0,951219512195122;2334528;"0"
"109";"Gorgui Dieng";32;10;7,89024390243902;1,89024390243902;1,07317073170732;1,19512195121951;14112360;"0"
"110";"C.J. Miles";21,3170731707317;9,91463414634146;2,78048780487805;0,548780487804878;0,560975609756098;0,268292682926829;7936508;"0"
"111";"Thaddeus Young";27,0731707317073;9,92682926829268;5,5;1,4390243902439;1,3780487804878;0,353658536585366;14796348;"0"
"112";"Jamal Murray";21;9,89024390243902;2,59756097560976;2,09756097560976;0,621951219512195;0,292682926829268;3355320;"0"
"113";"Kent Bazemore";23,1463414634146;9,79268292682927;2,84146341463415;2,13414634146341;1,10975609756098;0,621951219512195;16910113;"0"
"114";"Pau Gasol";19,5121951219512;9,67073170731707;6,08536585365854;1,79268292682927;0,292682926829268;0,853658536585366;16000000;"0"
"115";"Nick Young";18,2926829268293;9,65853658536585;1,68292682926829;0,731707317073171;0,451219512195122;0,146341463414634;5192000;"0"
"116";"Marco Belinelli";21,6585365853659;9,47560975609756;2,15853658536585;1,80487804878049;0,536585365853659;0,0853658536585366;6606061;"0"
"117";"Draymond Green";30,0487804878049;9,47560975609756;7,41463414634146;6,57317073170732;1,91463414634146;1,30487804878049;16400000;"0"
"118";"Maurice Harkless";26,2926829268293;9,39024390243902;4,1219512195122;1,02439024390244;1,03658536585366;0,841463414634146;10162921;"0"
"119";"Shabazz Muhammad";18,0731707317073;9,41463414634146;2,65853658536585;0,378048780487805;0,268292682926829;0,0853658536585366;1577230;"0"
"120";"Dirk Nowitzki";17,1219512195122;9,34146341463415;4,28048780487805;0,98780487804878;0,365853658536585;0,451219512195122;5000000;"0"
"121";"Jon Leuer";22,8658536585366;9,32926829268293;4,9390243902439;1,36585365853659;0,378048780487805;0,268292682926829;10497319;"0"
"122";"Malcolm Brogdon";23,780487804878;9,32926829268293;2,5609756097561;3,84146341463415;1,02439024390244;0,182926829268293;1312611;"0"
"123";"Nik Stauskas";26,3414634146341;9,26829268292683;2,73170731707317;2,34146341463415;0,548780487804878;0,390243902439024;3807147;"0"
"124";"Marquese Chriss";21;9,19512195121951;4,19512195121951;0,695121951219512;0,817073170731707;0,890243902439024;3073800;"0"
"125";"Reggie Jackson";17,1219512195122;9,19512195121951;1,39024390243902;3,29268292682927;0,426829268292683;0,0609756097560976;16000000;"0"
"126";"Rodney Hood";18,7073170731707;9,13414634146342;2,4390243902439;1,14634146341463;0,463414634146341;0,134146341463415;2386864;"0"
"127";"Nikola Mirotic";20,4878048780488;9,04878048780488;4,69512195121951;0,939024390243902;0,646341463414634;0,682926829268293;12500000;"0"
"128";"Michael Kidd-Gilchrist";28,6463414634146;9,08536585365854;6,91463414634146;1,3780487804878;0,98780487804878;0,98780487804878;13000000;"0"
"129";"Cory Joseph";24,390243902439;9,07317073170732;2,82926829268293;3,21951219512195;0,804878048780488;0,195121951219512;7630000;"0"
"130";"Brandon Ingram";26,9756097560976;9,04878048780488;3,85365853658537;2,01219512195122;0,609756097560976;0,475609756097561;5519400;"0"
"131";"Dion Waiters";16,8292682926829;8,85365853658537;1,84146341463415;2,40243902439024;0,51219512195122;0,219512195121951;11000000;"0"
"132";"Joe Johnson";21,8780487804878;8,74390243902439;2,9390243902439;1,70731707317073;0,439024390243902;0,182926829268293;10505000;"0"
"133";"Marreese Speights";15;8,69512195121951;4,5;0,792682926829268;0,280487804878049;0,5;1471382;"0"
"134";"Trevor Booker";20,780487804878;8,65853658536585;6,92682926829268;1,63414634146341;0,914634146341463;0,341463414634146;9125000;"0"
"139";"Kyle Korver";0,341463414634146;0,195121951219512;4,14634146341463;0,0365853658536585;0,024390243902439;5,65853658536585;7000000;"0"
"140";"Kelly Olynyk";0,524390243902439;0,219512195121951;4,71951219512195;0,0365853658536585;0;5,60975609756098;10607169;"0"
"141";"Channing Frye";0,426829268292683;0,0609756097560976;3,6219512195122;0,0487804878048781;0,0121951219512195;5,02439024390244;7420912;"0"
"142";"Rondae Hollis-Jefferson";0,560975609756098;0,195121951219512;8;0,0487804878048781;0;4,23170731707317;1471382;"0"
"143";"Jusuf Nurkic";0,878048780487805;0,231707317073171;6,09756097560976;0,134146341463415;0;6,18292682926829;2947305;"0"
"144";"Wayne Ellington";0,024390243902439;0,853658536585366;0;0,0487804878048781;0,5;2,09756097560976;6270000;"0"
"145";"Tony Allen";0,0853658536585366;7,01219512195122;0,024390243902439;0,0121951219512195;0,560975609756098;3,74390243902439;1471382;"0"
"146";"Cody Zeller";0,109756097560976;4,53658536585366;0,0609756097560976;0;0,695121951219512;4,96341463414634;12584270;"0"
"147";"Patrick Beverley";0,25609756097561;6,03658536585366;0,024390243902439;0,0975609756097561;0,51219512195122;4,68292682926829;5513513;"0"
"148";"Tony Parker";0,0487804878048781;0,414634146341463;0;0;0,560975609756098;0,878048780487805;15453126;"0"
"149";"DeMarre Carroll";0,0365853658536585;2,96341463414634;0,0121951219512195;0,0487804878048781;0,48780487804878;2,78048780487805;14800000;"0"
"150";"Jeff Green";0,0365853658536585;1,35365853658537;0;0,024390243902439;0,475609756097561;3,14634146341463;1471382;"0"
"151";"Norman Powell";0,024390243902439;1,26829268292683;0;0,0121951219512195;0,536585365853659;1,92682926829268;1471382;"0"
"152";"Tristan Thompson";0,475609756097561;0,0121951219512195;0;0,731707317073171;0,597560975609756;0;16400000;"0"
"153";"Justin Holiday";0,792682926829268;0;0,0121951219512195;0,524390243902439;1;0;4615385;"0"
"154";"Joel Embiid";0,658536585365854;0,0609756097560976;0,024390243902439;1,13414634146341;0,951219512195122;0,0853658536585366;6100266;"0"
"155";"D.J. Augustin";0,75609756097561;0;0,024390243902439;0,914634146341463;0,98780487804878;0,024390243902439;7250000;"0"
"157";"Willie Cauley-Stein";0,646341463414634;0;0;0,646341463414634;0,804878048780488;0;3704160;"0"
"158";"Nene Hilario";0,682926829268293;0;0;0,74390243902439;0,707317073170732;0,0121951219512195;3477600;"0"
"159";"Jeremy Lamb";0,329268292682927;0;0;0,560975609756098;1,03658536585366;0;7000000;"0"
"160";"Emmanuel Mudiay";1,5;0;0,0365853658536585;1,3780487804878;0,951219512195122;0,0731707317073171;3381480;"0"
"161";"Brandon Knight";0,658536585365854;0;0,0121951219512195;0,963414634146341;1,03658536585366;0,0365853658536585;13618750;"0"
"163";"Jahlil Okafor";0,24390243902439;0,0121951219512195;0;0,621951219512195;0,817073170731707;0,0121951219512195;4995120;"0"
"164";"Willy Hernangomez";0,5;0;0;0,634146341463415;0,878048780487805;0,0121951219512195;1435750;"0"
"166";"Evan Turner";1,9390243902439;0,0121951219512195;0,0121951219512195;1,54878048780488;1;0,0487804878048781;17131148;"0"
"167";"Vince Carter";0,731707317073171;0;0,0121951219512195;0,475609756097561;0,926829268292683;0;8000000;"0"
"168";"Langston Galloway";0,560975609756098;0;0,0121951219512195;0,463414634146341;0,963414634146341;0;6666667;"0"
"172";"Iman Shumpert";0,5;0,951219512195122;0,0121951219512195;0;0,024390243902439;0,0365853658536585;10337079;"0"
"173";"Solomon Hill";0,463414634146341;0,975609756097561;0,0121951219512195;0;0,0365853658536585;0,0365853658536585;12236535;"0"
"174";"Rudy Gay";0,548780487804878;1,03658536585366;0,024390243902439;0,0121951219512195;0,0609756097560976;0,0365853658536585;8406000;"0"
"177";"Troy Daniels";0,902439024390244;1,9390243902439;0,0121951219512195;0;0,0121951219512195;0,121951219512195;3408520;"0"
"180";"Josh Richardson";0,475609756097561;0,939024390243902;0,0121951219512195;0;0,024390243902439;0,0487804878048781;1471382;"0"
"184";"Al-Farouq Aminu";0,475609756097561;0,853658536585366;0,0121951219512195;0,0121951219512195;0,0731707317073171;0,0365853658536585;7319035;"0"
"187";"Montrezl Harrell";0,597560975609756;1,04878048780488;1,80487804878049;0,0731707317073171;0,170731707317073;2,9390243902439;1471382;"0"
"188";"Ian Clark";0,634146341463415;0,268292682926829;1,18292682926829;1,91463414634146;0,451219512195122;2,46341463414634;1471382;"0"
"189";"Jeremy Lin";2,36585365853659;0,292682926829268;3,35365853658537;4,24390243902439;0,451219512195122;4,82926829268293;12000000;"0"
"190";"Andre Roberson";0,304878048780488;0,609756097560976;1,98780487804878;1,17073170731707;0,292682926829268;1,3780487804878;9259260;"0"
"191";"Amir Johnson";0,817073170731707;1,21951219512195;2,52439024390244;0,646341463414634;0,48780487804878;2,19512195121951;11000000;"0"
"192";"Manu Ginobili";1,36585365853659;0,390243902439024;1,85365853658537;3,21951219512195;0,475609756097561;2,4390243902439;2500000;"0"
"193";"Dwight Powell";0,365853658536585;1,09756097560976;2,5609756097561;0,914634146341463;0,341463414634146;2,28048780487805;9003125;"0"
"194";"Jaylen Brown";0,74390243902439;0,48780487804878;1,81707317073171;1,40243902439024;0,414634146341463;2,07317073170732;4956480;"0"
"195";"Arron Afflalo";0,75609756097561;0,0975609756097561;2,0609756097561;2,70731707317073;0,5;3,25609756097561;1471382;"0"
"196";"Garrett Temple";1,13414634146341;0,475609756097561;2,18292682926829;3,23170731707317;0,451219512195122;2,65853658536585;8000000;"0"
"197";"Sam Dekker";0,329268292682927;0,804878048780488;1,67073170731707;1,60975609756098;0,390243902439024;1,74390243902439;1794600;"0"
"198";"Kelly Oubre";0,548780487804878;0,731707317073171;2,28048780487805;2,19512195121951;0,341463414634146;2,19512195121951;2093040;"0"
"199";"Rodney McGruder";0,524390243902439;0,902439024390244;1,58536585365854;2,10975609756098;0,402439024390244;1,80487804878049;1312611;"0"
"200";"Danny Green";1,1219512195122;0,51219512195122;2,86585365853659;4,70731707317073;0,451219512195122;2,65853658536585;10000000;"0"
"201";"Kyle O'Quinn";0,939024390243902;1,8780487804878;3,3780487804878;0,182926829268293;0,134146341463415;2,52439024390244;4087500;"0"
"202";"Ben McLemore";0,914634146341463;0,268292682926829;1,64634146341463;2,5609756097561;0,463414634146341;2,74390243902439;5200000;"0"
"203";"Bismack Biyombo";0,768292682926829;1,21951219512195;3,29268292682927;0;0;1,41463414634146;17000000;"0"
"204";"Jonathon Simmons";0,914634146341463;0,268292682926829;1,64634146341463;1,18292682926829;0,353658536585366;2,09756097560976;6300000;"0"
"205";"Domantas Sabonis";0,792682926829268;0,475609756097561;2,3780487804878;1,58536585365854;0,390243902439024;1,90243902439024;2550000;"0"
"206";"Derrick Favors";0,890243902439024;1,32926829268293;3,19512195121951;0,146341463414634;0,365853658536585;3,04878048780488;12000000;"0"
"207";"JaVale McGee";0,304878048780488;0,792682926829268;1,15853658536585;0;0;1,64634146341463;1471382;"0"
"208";"Kosta Koufos";0,658536585365854;1,25609756097561;2,97560975609756;0;0;2,23170731707317;8393000;"0"
"209";"Caris LeVert";0,878048780487805;0,341463414634146;2,53658536585366;2,80487804878049;0,390243902439024;2,63414634146341;1632480;"0"
"210";"Tim Frazier";1,47560975609756;0,463414634146341;1,9390243902439;1,85365853658537;0,378048780487805;2,31707317073171;2000000;"0"
"211";"Yogi Ferrell";1,51219512195122;0,402439024390244;2,02439024390244;3,84146341463415;0,463414634146341;3,53658536585366;1312611;"0"
"212";"Anthony Tolliver";0,804878048780488;0,719512195121951;2,60975609756098;3,15853658536585;0,475609756097561;2,15853658536585;3290000;"0"
"213";"Mirza Teletovic";0,463414634146341;0,182926829268293;2,0609756097561;4,1219512195122;0,414634146341463;2,0609756097561;10500000;"0"
"214";"Richard Jefferson";0,621951219512195;0,353658536585366;1,97560975609756;2,15853658536585;0,402439024390244;1,70731707317073;1471382;"0"
"215";"Nerlens Noel";0,841463414634146;1,51219512195122;3,28048780487805;0;0;3,02439024390244;4187598;"0"
"216";"Patrick Patterson";0,51219512195122;0,865853658536585;3,10975609756098;3,36585365853659;0,451219512195122;2,07317073170732;5192000;"0"
"217";"Timothe Luwawu-Cabarrot";1,13414634146341;0,414634146341463;1,86585365853659;2,3780487804878;0,378048780487805;2,17073170731707;1386600;"0"
"218";"Tyler Ulis";1,21951219512195;0,280487804878049;1,1219512195122;1,21951219512195;0,317073170731707;2,81707317073171;1312611;"0"
"219";"Thabo Sefolosha";0,792682926829268;0,792682926829268;3,10975609756098;1,68292682926829;0,414634146341463;2,48780487804878;5250000;"0"
"232";"Zaza Pachulia";0,024390243902439;0,0365853658536585;0;0;0,024390243902439;0,0487804878048781;3477600;"0"
"242";"Timofey Mozgov";0,0365853658536585;0;0;0,0365853658536585;0,0731707317073171;0,0121951219512195;15280000;"0"
"244";"Tyson Chandler";0,292682926829268;0;0;0,109756097560976;0,0487804878048781;0,0609756097560976;13000000;"0"
"245";"John Henson";0,0365853658536585;0;0;0,024390243902439;0,0609756097560976;0,0121951219512195;11422536;"0"
"247";"Dewayne Dedmon";0,0487804878048781;0;0;0,024390243902439;0,0365853658536585;0;6000000;"0"
"248";"Tarik Black";0,0731707317073171;0;1,21951219512195;0,0487804878048781;0,0487804878048781;0,024390243902439;3290000;"0"
"249";"Joffrey Lauvergne";0,024390243902439;0,0121951219512195;0,402439024390244;0,024390243902439;0,0487804878048781;0;1524305;"0"
"250";"Willie Reed";0,024390243902439;0;0,304878048780488;0,024390243902439;0,0487804878048781;0;1471382;"0"
"253";"Aron Baynes";0,0365853658536585;0;0;0,0121951219512195;0,0365853658536585;0,0121951219512195;4328000;"0"
"254";"J.R. Smith";0,158536585365854;0,853658536585366;0,0731707317073171;0,207317073170732;0;0;13760000;"0"
"255";"Dorian Finney-Smith";0,0487804878048781;0,707317073170732;0,0365853658536585;0,0975609756097561;0;0,0121951219512195;1312611;"0"
"257";"Stanley Johnson";0,0487804878048781;0,707317073170732;0,0365853658536585;0,109756097560976;0;0,0121951219512195;3097800;"0"
"258";"Lance Thomas";1,19512195121951;0,341463414634146;0,134146341463415;0,0121951219512195;0;0,585365853658537;6655325;"0"
"259";"Darrell Arthur";0,74390243902439;0,231707317073171;0,0853658536585366;1,20731707317073;0;0,0975609756097561;7464912;"0"
"260";"Lucas Nogueira";0,0975609756097561;0,0365853658536585;1,86585365853659;0,0121951219512195;0;1,6219512195122;2947305;"0"
"261";"Kyle Anderson";0,024390243902439;1,26829268292683;0;0;0,646341463414634;2,29268292682927;2151704;"0"
"264";"Pascal Siakam";0,304878048780488;0;0;0,524390243902439;1,02439024390244;0;1249920;"0"
"280";"Troy Williams";0,024390243902439;0,0121951219512195;0,414634146341463;0,024390243902439;0,0487804878048781;0;1471382;"0"
"283";"Georgios Papagiannis";4,39024390243902;1,48780487804878;0,634146341463415;0,719512195121951;0,0609756097560976;0,0365853658536585;2301360;"0"
"284";"Lance Stephenson";0,951219512195122;0,48780487804878;0,439024390243902;3,51219512195122;0;0,0487804878048781;4180000;"0"
"285";"David Nwaba";0,207317073170732;0,024390243902439;0,304878048780488;0;0;2,51219512195122;1312611;"0"
"286";"Miles Plumlee";0,0731707317073171;0,365853658536585;0;0,0121951219512195;0,451219512195122;2,4390243902439;12500000;"0"
"287";"Josh McRoberts";0,0975609756097561;0;0;0,439024390243902;0,878048780487805;0,0121951219512195;6021175;"0"
"288";"Fred VanVleet";0,219512195121951;0;0;0,378048780487805;1,01219512195122;0,0121951219512195;1312611;"0"
"298";"Malik Beasley";0,548780487804878;0;1,75609756097561;1,57317073170732;0,414634146341463;1,01219512195122;1700640;"0"
"299";"Andrew Bogut";0,378048780487805;0,0853658536585366;0,853658536585366;1,23170731707317;0,341463414634146;1,23170731707317;1471382;"0"
"300";"Malachi Richardson";0,682926829268293;0,0731707317073171;0,841463414634146;1,53658536585366;0,304878048780488;1,3780487804878;1504560;"0"
"301";"Jake Layman";0,170731707317073;0;0,439024390243902;0,621951219512195;0,25609756097561;0,707317073170732;1312611;"0"
"305";"Chris McCullough";1,46341463414634;0,414634146341463;0,390243902439024;0,146341463414634;0,024390243902439;0,024390243902439;1471382;"0"
"306";"Nick Collison";0,109756097560976;0,0487804878048781;0,0365853658536585;0,121951219512195;0;0,0121951219512195;1471382;"0"
"307";"Jerryd Bayless";0,0121951219512195;0,0121951219512195;0,024390243902439;0;0;0,475609756097561;9000000;"0"
"310";"Chinanu Onuaku";0,0487804878048781;1,21951219512195;0,0731707317073171;0,134146341463415;0;0,0121951219512195;1312611;"0"
"313";"Brice Johnson";0,609756097560976;0,914634146341463;0,914634146341463;0,609756097560976;0;0,304878048780488;1331160;"0"
"315";"Tina Charles";32,1764705882353;19,6764705882353;9,38235294117647;2,58823529411765;0;0,676470588235294;105000;"1"
"316";"Breanna Stewart";31,9117647058824;19,2941176470588;8,44117647058824;2,61764705882353;0,0294117647058824;1,52941176470588;105000;"1"
"317";"Sylvia Fowles";30,7941176470588;18,8823529411765;10,3823529411765;1,5;0,0294117647058824;2;105000;"1"
"318";"Nneka Ogwumike";31;18,7941176470588;7,67647058823529;2,08823529411765;0,0294117647058824;0,5;105000;"1"
"319";"Skylar Diggins-Smith";34,1764705882353;18,5;3,5;5,79411764705882;0,0294117647058824;0,794117647058823;105000;"1"
"320";"Jewell Loyd";31,0882352941176;17,6764705882353;3,17647058823529;3,38235294117647;0,0294117647058824;0,382352941176471;105000;"1"
"321";"Maya Moore";31,2941176470588;17,2941176470588;5;3,5;0,0294117647058824;0,382352941176471;105000;"1"
"322";"Brittney Griner";24,0882352941176;16,7352941176471;5,79411764705882;1,44117647058824;0;1,91176470588235;105000;"1"
"323";"Candace Parker";29,7941176470588;16,3823529411765;8,14705882352941;4,14705882352941;0,0294117647058824;1,64705882352941;105000;"1"
"324";"Diana Taurasi";25,9705882352941;16,2941176470588;2,73529411764706;2,44117647058824;0;0,264705882352941;105000;"1"
"325";"Tiffany Hayes";29,2941176470588;15,7941176470588;3,67647058823529;2,32352941176471;0,0294117647058824;0,176470588235294;105000;"1"
"326";"Jonquel Jones";28,5;15,3823529411765;11,7941176470588;1,5;0;1,38235294117647;105000;"1"
"327";"Allie Quigley";29,4411764705882;14,9411764705882;3;3,26470588235294;0;0,441176470588235;105000;"1"
"328";"Chelsea Gray";33,2941176470588;14,7941176470588;3,29411764705882;4,38235294117647;0,0294117647058824;0,176470588235294;105000;"1"
"329";"Candice Dupree";30,8529411764706;14,5588235294118;5,61764705882353;1,52941176470588;0;0,470588235294118;105000;"1"
"330";"Glory Johnson";30,0882352941176;14,4411764705882;8,82352941176471;1,52941176470588;0,0294117647058824;0,382352941176471;105000;"1"
"331";"Elena Delle Donne";22,2647058823529;14,4705882352941;5;1,17647058823529;0;1,02941176470588;105000;"1"
"332";"Alyssa Thomas";28,9117647058824;14,3529411764706;6,58823529411765;4,35294117647059;0,0294117647058824;0,382352941176471;105000;"1"
"333";"Stefanie Dolson";28,4117647058824;14,0588235294118;5,61764705882353;2,5;0;1,23529411764706;105000;"1"
"334";"Brittney Sykes";25,5882352941176;13,8823529411765;4,08823529411765;1,88235294117647;0;0,5;105000;"1"
"335";"Kayla McBride";29,2941176470588;13,5882352941176;3,58823529411765;2,29411764705882;0,0294117647058824;0,176470588235294;105000;"1"
"336";"Jasmine Thomas";26,3529411764706;13,3529411764706;2,23529411764706;3,85294117647059;0,0294117647058824;0,0882352941176471;105000;"1"
"337";"Allisha Gray";27,1764705882353;13;3,88235294117647;1,29411764705882;0,0294117647058824;0,588235294117647;105000;"1"
"338";"Crystal Langhorne";28,3823529411765;12,3823529411765;6,08823529411765;1,5;0;0,382352941176471;105000;"1"
"339";"Courtney Williams";26;12,2941176470588;4,17647058823529;2,08823529411765;0;0,176470588235294;105000;"1"
"340";"Kristi Toliver";29,0882352941176;11,8823529411765;2;3,38235294117647;0;0,176470588235294;105000;"1"
"341";"Erica Wheeler";26,3823529411765;11,7941176470588;2,17647058823529;4,08823529411765;0,0294117647058824;0;105000;"1"
"342";"Shavonte Zellous";29,0882352941176;11,6764705882353;4;2,79411764705882;0;0,176470588235294;105000;"1"
"343";"Isabelle Harrison";26,5882352941176;11,3823529411765;6,38235294117647;1,38235294117647;0;0,676470588235294;105000;"1"
"344";"Layshia Clarendon";30;10,6764705882353;3,79411764705882;6,58823529411765;0;0,0882352941176471;105000;"1"
"345";"Elizabeth Williams";31,5882352941176;10,3823529411765;7,17647058823529;1,29411764705882;0,0294117647058824;1,88235294117647;105000;"1"
"346";"Karima Christmas-Kelly";29,6764705882353;10,3823529411765;4,17647058823529;2,17647058823529;0,0294117647058824;0,176470588235294;105000;"1"
"347";"Seimone Augustus";26,0588235294118;10,2352941176471;2,70588235294118;3,76470588235294;0;0,0882352941176471;105000;"1"
"348";"Sugar Rodgers";24,8235294117647;10,1764705882353;3,67647058823529;2,20588235294118;0;0,470588235294118;105000;"1"
"349";"Epiphanny Prince";22,0588235294118;9,88235294117647;2,94117647058824;2,38235294117647;0,0294117647058824;0,235294117647059;105000;"1"
